Customer_ID,Age,Location,Income_Level,App_Usage_Frequency,Total_Spent,LTV,Customer_Satisfaction_Score,Loyalty_Points_Earned,Referral_Count,Support_Tickets_Raised,Preferred_Payment_Method,Churn_Risk
cust_6110,45,Rural,High,Weekly,19375675.476321544,1944565.5921128083,2,1311,44,9,UPI,High Risk
cust_6111,33,Rural,High,Weekly,2313309.380584274,237737.05590733475,2,3078,6,6,UPI,High Risk
cust_6112,28,Urban,Middle,Weekly,7787592.732790522,787505.4959405172,4,275,49,0,Credit Card,High Risk
cust_6113,58,Suburban,Low,Daily,2054317.0603700376,214775.46211867122,3,2937,18,16,UPI,Medium Risk
cust_6114,36,Urban,Low,Monthly,8705157.864082482,884268.6293353766,5,4461,20,19,UPI,Medium Risk
cust_6115,45,Urban,High,Monthly,6565875.884432625,662468.2658410957,1,2915,5,4,UPI,Medium Risk
cust_6116,36,Suburban,High,Daily,2799352.826988684,298400.5367987418,7,4784,39,10,Credit Card,Low Risk
cust_6117,63,Urban,Middle,Weekly,66605.55637150885,17821.81321809227,4,4697,2,1,UPI,High Risk
cust_6118,32,Suburban,High,Weekly,9093367.815617807,924179.3744764971,6,3027,48,9,Debit Card,Medium Risk
cust_6119,55,Suburban,Middle,Monthly,10228032.208255878,1026782.8217740586,2,734,13,13,UPI,Medium Risk
cust_6120,34,Urban,Low,Weekly,2196559.524961843,225529.2040221488,4,135,19,5,UPI,High Risk
cust_6121,67,Urban,High,Monthly,6868773.0762921665,696001.4405647636,5,1753,13,1,UPI,Medium Risk
cust_6122,30,Rural,Low,Daily,1503164.9060321487,158329.51279921614,6,1785,1,6,UPI,Medium Risk
cust_6123,24,Urban,Low,Monthly,3521285.374553681,361359.176552081,1,2929,24,9,Debit Card,Medium Risk
cust_6124,67,Suburban,Middle,Monthly,1671597.899727301,180015.49315499052,4,4515,3,17,Debit Card,Medium Risk
cust_6125,25,Rural,Low,Monthly,1269064.9079730948,132135.23418444808,2,23,40,0,Debit Card,Medium Risk
cust_6126,59,Suburban,Middle,Monthly,458482.8196053982,60888.21960146939,10,1264,47,11,Wallet Balance,Medium Risk
cust_6127,46,Rural,Middle,Monthly,1331016.4463164853,144612.1342606799,1,3719,32,3,Debit Card,Medium Risk
cust_6128,68,Urban,Low,Daily,773730.7165457334,91468.23125501366,9,2560,1,0,Debit Card,Low Risk
cust_6129,38,Urban,Low,Weekly,990030.0026585194,105577.54389492868,1,2377,22,13,Credit Card,High Risk
cust_6130,67,Urban,Middle,Weekly,1073302.7536645608,120573.85973594185,2,3694,43,8,Wallet Balance,High Risk
cust_6131,45,Suburban,Middle,Monthly,3911.892287973479,20569.651278400088,9,3542,47,9,Debit Card,Medium Risk
cust_6132,48,Rural,Low,Weekly,1690431.4870930477,179496.5584568564,8,457,20,11,Credit Card,Low Risk
cust_6133,67,Suburban,Middle,Monthly,10025227.112422898,1018046.6933982975,10,2789,14,13,Debit Card,Medium Risk
cust_6134,24,Rural,Middle,Weekly,6884752.228493064,711680.3534752898,10,4172,50,11,Credit Card,Low Risk
cust_6135,69,Urban,High,Weekly,1810402.5029609366,197256.25022451978,10,3133,23,19,Wallet Balance,Low Risk
cust_6136,62,Suburban,High,Weekly,696203.3541901351,82448.48945548144,4,3618,19,1,UPI,High Risk
cust_6137,16,Urban,High,Weekly,831800.3631237858,90945.04755697331,2,2222,37,2,Debit Card,High Risk
cust_6138,59,Suburban,High,Daily,55761.57785357901,17932.83520919724,8,1951,24,12,Credit Card,Low Risk
cust_6139,50,Urban,High,Monthly,14348124.710053993,1442830.4312898342,3,2494,21,5,UPI,Medium Risk
cust_6140,26,Suburban,Middle,Monthly,1426020.1813785946,160509.99755164547,10,1670,50,16,Debit Card,Medium Risk
cust_6141,49,Suburban,Middle,Daily,2263842.103924603,232624.09267507386,1,1157,46,15,Credit Card,Medium Risk
cust_6142,31,Rural,High,Daily,641112.539961355,70336.57361789436,2,2984,3,4,UPI,Medium Risk
cust_6143,24,Urban,Low,Daily,1124623.7753968243,124661.28868955649,4,4047,15,17,Credit Card,Medium Risk
cust_6144,47,Rural,High,Daily,13235430.18116671,1328411.3313469102,1,523,42,3,Debit Card,Medium Risk
cust_6145,30,Rural,Low,Daily,2550514.8383308034,268300.95049182826,6,3524,6,14,UPI,Medium Risk
cust_6146,27,Urban,Middle,Monthly,15986230.275596386,1607841.4463106298,4,1977,23,12,UPI,Medium Risk
cust_6147,48,Suburban,Low,Daily,353628.9653865224,46082.546638335654,6,898,33,13,UPI,Medium Risk
cust_6148,60,Rural,Middle,Monthly,11230046.982807098,1129570.5538839342,5,99,38,8,Wallet Balance,Medium Risk
cust_6149,29,Urban,Low,Monthly,3660219.576541987,378361.83263262257,4,3626,28,7,Debit Card,Medium Risk
cust_6150,23,Suburban,Middle,Weekly,3683217.8523674416,385146.73042241705,7,2823,43,13,UPI,Low Risk
cust_6151,23,Rural,Middle,Weekly,45244.24121612418,16184.504338078965,7,1676,25,20,Credit Card,Low Risk
cust_6152,42,Rural,High,Weekly,448436.6110903407,57106.75073394923,4,4279,13,6,Wallet Balance,High Risk
cust_6153,27,Rural,Middle,Daily,4966834.856358006,507384.3846837221,4,1170,46,2,Debit Card,Medium Risk
cust_6154,16,Suburban,High,Daily,7733361.888691015,786321.7174307768,4,4374,19,3,UPI,Medium Risk
cust_6155,58,Rural,High,Weekly,8434123.313901108,856261.0682755581,8,2346,6,16,Debit Card,Low Risk
cust_6156,55,Suburban,High,Daily,311579.89956180303,41492.29144402977,5,2327,17,8,Debit Card,Medium Risk
cust_6157,57,Rural,Low,Weekly,4112231.5015091025,427823.265012731,5,4482,42,10,UPI,Medium Risk
cust_6158,66,Urban,Low,Monthly,4457052.142683883,455140.57896575436,9,224,9,20,UPI,Medium Risk
cust_6159,26,Rural,Middle,Monthly,9129863.729207177,935520.1624270823,10,4493,45,0,UPI,Medium Risk
cust_6160,54,Urban,High,Monthly,2983480.971886544,313239.05893924274,6,4050,29,11,Credit Card,Medium Risk
cust_6161,58,Urban,High,Monthly,12355554.656516472,1241862.3035474718,4,1440,2,6,Wallet Balance,Medium Risk
cust_6162,46,Urban,Middle,Weekly,4498979.560269639,470059.97021715436,7,4950,49,8,Wallet Balance,Low Risk
cust_6163,32,Suburban,High,Monthly,15992051.500238007,1609690.2683731834,8,154,43,2,Wallet Balance,Medium Risk
cust_6164,48,Urban,Middle,Monthly,3856949.830130091,401807.3600560058,7,4747,0,10,Wallet Balance,Medium Risk
cust_6165,47,Rural,High,Daily,4803002.204927147,491223.4005452085,6,1069,29,20,UPI,Medium Risk
cust_6166,44,Suburban,Low,Monthly,216314.6627344785,35579.63116399622,2,4806,44,9,Credit Card,Medium Risk
cust_6167,36,Urban,Middle,Monthly,8297946.683027871,842162.8413237141,5,4323,1,18,Wallet Balance,Medium Risk
cust_6168,36,Suburban,Middle,Weekly,10584076.637654876,1064340.4105182278,6,301,14,0,Wallet Balance,Medium Risk
cust_6169,55,Suburban,Low,Daily,69044.79870789844,15801.890785814605,2,3215,10,13,UPI,Medium Risk
cust_6170,38,Suburban,Middle,Daily,542957.8363584476,69548.2030785488,9,2617,31,7,Debit Card,Low Risk
cust_6171,21,Rural,Low,Daily,11546864.11297262,1165800.135262475,10,426,5,6,Debit Card,Low Risk
cust_6172,37,Urban,High,Daily,996880.3021031874,111120.02262494831,4,4570,5,9,Wallet Balance,Medium Risk
cust_6173,65,Suburban,Low,Weekly,3517850.1503002816,360302.68087281374,5,1437,27,11,UPI,Medium Risk
cust_6174,53,Suburban,Low,Weekly,5324062.601196825,540521.9232873161,5,1067,24,18,UPI,Medium Risk
cust_6175,52,Suburban,Middle,Weekly,16557515.377137193,1673430.6879812218,7,5000,22,20,UPI,Low Risk
cust_6176,60,Urban,High,Monthly,1003318.208570394,115381.21036514411,9,2907,11,6,Debit Card,Medium Risk
cust_6177,66,Suburban,Low,Daily,1999018.4470727732,217981.804321377,9,2442,47,8,Debit Card,Low Risk
cust_6178,69,Suburban,High,Daily,3654119.7950418605,382855.3842736488,6,3941,47,18,Debit Card,Medium Risk
cust_6179,23,Rural,Low,Weekly,10259099.06044917,1042912.2757579396,9,4373,9,6,UPI,Low Risk
cust_6180,56,Urban,Middle,Daily,773060.5219139846,84287.8900416618,4,1939,16,15,UPI,Medium Risk
cust_6181,64,Rural,Low,Monthly,1769216.5020025102,185922.51753549618,5,2972,1,6,Debit Card,Medium Risk
cust_6182,50,Urban,Low,Daily,3871501.1694527143,405370.3473536205,5,4953,44,11,Wallet Balance,Medium Risk
cust_6183,66,Urban,High,Monthly,4993966.083602041,512198.48872804915,5,4030,16,2,Credit Card,Medium Risk
cust_6184,26,Urban,Low,Daily,3375961.2237161775,346700.0036148956,1,3787,8,4,UPI,Medium Risk
cust_6185,39,Rural,Middle,Daily,2024031.4217205038,214439.55205466395,7,737,46,5,UPI,Low Risk
cust_6186,64,Rural,Middle,Weekly,2230806.6884341305,232808.35738830618,6,2095,6,16,Credit Card,Medium Risk
cust_6187,36,Rural,Low,Monthly,6892192.015334137,692402.1420053806,3,740,12,16,Wallet Balance,Medium Risk
cust_6188,66,Rural,Low,Daily,709432.8323374299,82631.74582388626,8,1883,9,3,Debit Card,Low Risk
cust_6189,17,Suburban,High,Daily,9026883.700818425,912468.1660745931,6,944,21,9,UPI,Medium Risk
cust_6190,55,Suburban,High,Weekly,8319655.904821696,851059.5206036299,9,3781,27,7,Credit Card,Low Risk
cust_6191,34,Suburban,Middle,Monthly,760384.6159651866,89646.50063418994,7,1727,49,13,Wallet Balance,Medium Risk
cust_6192,54,Urban,High,Monthly,2141180.055668589,228165.27284286788,8,1335,41,10,Credit Card,Medium Risk
cust_6193,43,Suburban,Low,Weekly,2557576.9237971557,272743.40876057267,9,2629,49,5,Debit Card,Low Risk
cust_6194,32,Urban,Middle,Daily,3376071.6391578726,351703.79468165326,6,4002,13,12,Credit Card,Medium Risk
cust_6195,21,Rural,High,Monthly,751107.2154420007,87196.7905826899,8,1556,18,14,Wallet Balance,Medium Risk
cust_6196,34,Urban,Middle,Weekly,3262990.5738171525,333661.2711323306,2,3630,0,11,Debit Card,High Risk
cust_6197,53,Urban,Low,Weekly,11603694.342288358,1171581.6029501413,1,4328,26,20,Credit Card,High Risk
cust_6198,43,Suburban,High,Weekly,13745127.410084562,1391649.2826897665,9,4840,3,9,UPI,Low Risk
cust_6199,17,Rural,Low,Weekly,4172375.6380049735,437512.3339729527,10,4880,23,11,Debit Card,Low Risk
cust_6200,53,Rural,Low,Weekly,8549219.32103003,870133.9035056497,6,4860,13,3,Debit Card,Medium Risk
cust_6201,52,Suburban,Middle,Daily,3337300.4399246983,346607.23931175267,10,710,36,7,Credit Card,Low Risk
cust_6202,66,Rural,Middle,Monthly,14841860.761275202,1497899.0776337637,10,1817,22,19,UPI,Medium Risk
cust_6203,67,Rural,Middle,Weekly,2327710.124353936,236575.49180947873,3,1033,4,2,Wallet Balance,High Risk
cust_6204,19,Rural,High,Daily,1931836.8367684125,198411.27899701046,3,1360,19,6,Credit Card,Medium Risk
cust_6205,37,Suburban,High,Daily,11258338.845285535,1141262.06580608,8,2690,21,2,Credit Card,Low Risk
cust_6206,41,Rural,Middle,Weekly,4445753.097646283,456521.252487287,3,3386,45,0,Credit Card,High Risk
cust_6207,64,Urban,High,Monthly,434748.322224676,61258.19867163408,10,2127,39,18,UPI,Medium Risk
cust_6208,58,Urban,High,Weekly,16085197.039351314,1622480.5962634024,6,2095,43,13,UPI,Medium Risk
cust_6209,51,Rural,Middle,Weekly,12153480.412412904,1224284.5436187459,6,90,48,2,Credit Card,Medium Risk
cust_6210,28,Suburban,Low,Monthly,601867.4301423576,70921.65430754554,5,1668,34,1,Debit Card,Medium Risk
cust_6211,67,Suburban,High,Weekly,1349929.8922997778,154011.71312440868,7,4791,35,3,Debit Card,Low Risk
cust_6212,47,Suburban,High,Daily,1694095.9309072725,181166.52568795468,4,4005,4,4,Wallet Balance,Medium Risk
cust_6213,32,Rural,Low,Daily,7689489.084485405,789685.805461252,10,4049,32,5,Debit Card,Low Risk
cust_6214,56,Rural,Low,Monthly,8346478.723946495,846928.271257587,6,2123,23,8,Debit Card,Medium Risk
cust_6215,51,Urban,Low,Monthly,10620000.985101031,1072120.1704589466,1,3156,33,9,Credit Card,Medium Risk
cust_6216,61,Suburban,Middle,Weekly,4616884.469888011,467395.58112018404,3,262,36,4,Credit Card,High Risk
cust_6217,34,Urban,Low,Daily,1676225.080633976,184247.9858578373,7,4496,24,17,UPI,Low Risk
cust_6218,50,Urban,Middle,Daily,268689.38313861546,41535.8401230901,9,1257,50,6,Debit Card,Low Risk
cust_6219,61,Suburban,Low,Weekly,950131.8200764803,99117.87401879793,1,215,36,9,Credit Card,High Risk
cust_6220,55,Rural,Low,Monthly,5735.153164743375,7062.628375681494,4,1197,24,10,Wallet Balance,Medium Risk
cust_6221,43,Rural,Middle,Daily,1247032.8553719844,134785.46539558045,7,902,21,16,Debit Card,Low Risk
cust_6222,16,Urban,Middle,Daily,2271134.637295116,244339.62212101542,10,1552,44,7,Debit Card,Low Risk
cust_6223,57,Urban,Low,Weekly,2850867.8613390983,297991.7292113795,9,2934,4,6,Credit Card,Low Risk
cust_6224,33,Urban,Low,Monthly,2903564.1051348513,301368.7176603657,8,1832,7,13,Wallet Balance,Medium Risk
cust_6225,63,Urban,Low,Weekly,181683.33331481015,26473.892776191602,2,2367,40,10,Credit Card,High Risk
cust_6226,55,Suburban,High,Daily,3605086.2750462834,369872.4611216706,2,1874,46,7,Wallet Balance,Medium Risk
cust_6227,48,Urban,Low,Weekly,279832.33604107326,41873.75039560045,9,2092,26,0,Wallet Balance,Low Risk
cust_6228,27,Urban,Middle,Weekly,2776387.8885202613,289635.9470351897,2,3436,34,5,Credit Card,High Risk
cust_6229,23,Rural,High,Monthly,2228991.7979502124,240709.9819660382,10,4973,0,13,Debit Card,Medium Risk
cust_6230,39,Rural,Middle,Weekly,9692946.474521387,979573.897938511,7,903,19,4,UPI,Low Risk
cust_6231,31,Rural,High,Daily,1309074.8108151641,150219.7833992468,10,4442,6,15,Debit Card,Low Risk
cust_6232,65,Suburban,High,Daily,16289571.936014473,1647830.8104220645,9,2859,44,12,Credit Card,Low Risk
cust_6233,19,Suburban,Middle,Monthly,1778169.4450766135,189371.5055254705,8,2374,2,15,Wallet Balance,Medium Risk
cust_6234,53,Rural,High,Weekly,6708828.577949945,681535.1739435885,5,1141,41,13,Wallet Balance,Medium Risk
cust_6235,59,Rural,Middle,Monthly,6016979.27867861,608401.5420601721,2,1103,49,1,Debit Card,Medium Risk
cust_6236,42,Urban,Low,Weekly,2544839.287149017,272444.2372338716,6,4696,47,17,UPI,Medium Risk
cust_6237,24,Urban,High,Monthly,3120189.0556129026,327114.6361917221,7,4652,8,1,Credit Card,Medium Risk
cust_6238,62,Suburban,Middle,Weekly,2430441.4481856343,265322.04865290923,10,4851,46,2,Wallet Balance,Low Risk
cust_6239,31,Suburban,High,Monthly,2430240.438942046,249881.3505747433,7,392,13,8,Credit Card,Medium Risk
cust_6240,27,Urban,Middle,Weekly,11173288.202998474,1128683.7950249566,5,3359,18,17,Debit Card,Medium Risk
cust_6241,46,Rural,Low,Daily,6393347.918667196,653238.2729589549,10,1812,26,19,Wallet Balance,Low Risk
cust_6242,39,Urban,Low,Weekly,528652.4849675499,66869.33268930073,9,3420,5,12,Wallet Balance,Low Risk
cust_6243,29,Suburban,High,Weekly,5039869.461883471,519297.14287445205,6,4728,6,9,Wallet Balance,Medium Risk
cust_6244,60,Suburban,High,Weekly,1184817.2575263036,140792.81532828888,10,4630,36,1,Credit Card,Low Risk
cust_6245,40,Urban,Middle,Monthly,37000.32851024683,21158.287523144205,9,3783,25,20,UPI,Medium Risk
cust_6246,49,Urban,Middle,Daily,6814970.677514054,691438.7397140919,8,525,12,18,Wallet Balance,Low Risk
cust_6247,18,Urban,High,Monthly,3107685.1134987096,328876.6485655397,10,2518,36,8,Credit Card,Medium Risk
cust_6248,39,Suburban,Middle,Daily,9163713.652187886,936054.973537908,9,4058,45,7,Debit Card,Low Risk
cust_6249,69,Rural,Middle,Monthly,599837.2978731267,72264.39121791738,1,4852,32,12,Credit Card,Medium Risk
cust_6250,57,Urban,Middle,Weekly,7167248.181690494,720877.6882808286,2,290,32,5,Debit Card,High Risk
cust_6251,24,Suburban,High,Weekly,3070816.436558354,324111.0474153705,8,3703,40,8,Credit Card,Low Risk
cust_6252,41,Suburban,Low,Monthly,6905857.743738812,702926.7132204493,6,3605,8,13,Credit Card,Medium Risk
cust_6253,35,Suburban,Low,Weekly,7081562.37808368,712899.2199386295,1,1710,14,1,Debit Card,High Risk
cust_6254,55,Urban,Middle,Monthly,12051745.615772555,1221207.7304921383,10,3167,4,6,Wallet Balance,Medium Risk
cust_6255,25,Urban,High,Monthly,721849.8958065163,76122.60112501659,1,492,28,11,UPI,Medium Risk
cust_6256,34,Rural,Middle,Daily,8235718.721614598,827353.3384515007,1,1438,6,10,Debit Card,Medium Risk
cust_6257,18,Suburban,Low,Weekly,12197406.642935392,1233157.1941308375,3,3752,30,18,UPI,High Risk
cust_6258,39,Urban,Middle,Weekly,1276231.6092853583,141003.22587282903,9,867,33,18,Debit Card,Low Risk
cust_6259,20,Suburban,Low,Weekly,1943468.2570965982,206888.40053975474,6,3815,10,14,Credit Card,Medium Risk
cust_6260,18,Suburban,High,Monthly,5915322.740335766,604925.7015516333,2,4557,41,19,Wallet Balance,Medium Risk
cust_6261,42,Rural,Middle,Daily,12685655.720278692,1277800.9764056501,8,495,18,12,Wallet Balance,Low Risk
cust_6262,31,Urban,High,Weekly,3879090.3490126804,396103.5214858796,10,25,4,14,UPI,Low Risk
cust_6263,64,Urban,Middle,Monthly,1487110.2292210695,154780.71031696262,3,765,22,20,Debit Card,Medium Risk
cust_6264,30,Suburban,Middle,Weekly,5370196.995678249,547227.4884658554,1,3026,46,4,Debit Card,High Risk
cust_6265,50,Suburban,Middle,Daily,6787917.616592125,695711.4455983124,10,3449,1,0,Debit Card,Low Risk
cust_6266,27,Rural,Middle,Monthly,4212559.837507345,436085.96738708095,6,3430,42,15,Debit Card,Medium Risk
cust_6267,56,Rural,Middle,Monthly,3318921.4183612564,339958.79947074654,4,2443,3,10,UPI,Medium Risk
cust_6268,68,Rural,High,Monthly,1728939.6747999487,187949.2889051668,6,3950,16,14,UPI,Medium Risk
cust_6269,59,Rural,High,Monthly,4683594.0295319995,482565.11140893685,8,1902,30,12,UPI,Medium Risk
cust_6270,41,Rural,Low,Daily,9408165.830706263,955485.9853748023,4,4945,29,14,UPI,Medium Risk
cust_6271,62,Rural,Middle,Monthly,2778394.9865537435,288325.4832471299,4,3329,1,17,Debit Card,Medium Risk
cust_6272,49,Suburban,Low,Monthly,2296409.987391777,236293.99187910755,6,333,23,14,UPI,Medium Risk
cust_6273,38,Rural,High,Monthly,516651.80332001153,56485.52369252241,2,1427,9,1,UPI,Medium Risk
cust_6274,46,Suburban,Low,Daily,1280355.1226433786,136037.79910218198,3,1465,27,8,Credit Card,Medium Risk
cust_6275,65,Suburban,High,Weekly,2440518.612540123,253812.21451965027,2,2195,42,16,Credit Card,High Risk
cust_6276,35,Urban,Middle,Weekly,10421604.570018569,1060471.9989523035,9,3617,31,17,UPI,Low Risk
cust_6277,27,Suburban,Low,Daily,12786844.057365326,1285656.1229142777,4,571,32,9,Credit Card,Medium Risk
cust_6278,38,Suburban,Low,Daily,310070.4168123303,35842.02294550877,3,801,17,8,Credit Card,Medium Risk
cust_6279,19,Rural,Low,Monthly,564781.0789856442,62034.559710848494,2,1188,23,19,Credit Card,Medium Risk
cust_6280,38,Suburban,Low,Daily,170408.3618360163,20912.926413848483,1,194,36,19,Credit Card,Medium Risk
cust_6281,63,Rural,Middle,Weekly,1422360.475349604,155578.79807044074,2,4578,29,20,Wallet Balance,High Risk
cust_6282,63,Rural,High,Weekly,3133587.3794517694,317051.2135458186,4,126,4,19,Debit Card,High Risk
cust_6283,16,Rural,High,Weekly,3023811.4303641655,316053.2971920179,4,4320,22,8,Credit Card,High Risk
cust_6284,69,Urban,Middle,Daily,77656.92773704267,21839.72271479786,7,2834,29,3,Debit Card,Low Risk
cust_6285,40,Rural,High,Daily,661613.0146023359,75722.55176272,3,3294,3,14,Debit Card,Medium Risk
cust_6286,17,Suburban,Low,Monthly,8111164.486335347,825428.5141469787,7,2611,40,19,Credit Card,Medium Risk
cust_6287,45,Rural,Middle,Monthly,6320220.046747575,648622.5765980078,4,4651,50,9,Debit Card,Medium Risk
cust_6288,18,Rural,High,Monthly,16685836.042763459,1682378.684651887,9,1621,23,9,Wallet Balance,Medium Risk
cust_6289,36,Rural,Middle,Monthly,1689683.585420984,183519.99868645077,7,4250,2,15,Debit Card,Medium Risk
cust_6290,40,Urban,Middle,Monthly,6682724.361522461,678703.113698923,2,4699,14,0,Debit Card,Medium Risk
cust_6291,35,Suburban,High,Daily,2613112.420720564,282224.0486167058,9,3732,45,18,Debit Card,Low Risk
cust_6292,64,Urban,High,Weekly,4862603.102660918,499285.93126993213,9,3027,0,3,Credit Card,Low Risk
cust_6293,67,Suburban,Middle,Monthly,1972197.8207872342,203632.4703162271,2,2396,9,7,Credit Card,Medium Risk
cust_6294,37,Urban,Middle,Monthly,3359892.719559512,351746.2407260657,8,2452,44,16,Wallet Balance,Medium Risk
cust_6295,36,Suburban,High,Weekly,8517347.331581526,861141.4017576094,7,809,25,2,Debit Card,Low Risk
cust_6296,48,Urban,Middle,Weekly,24889.149658354272,3896.864492532847,1,224,11,2,Credit Card,High Risk
cust_6297,67,Rural,High,Weekly,9431275.460135141,952445.8970087586,1,4399,0,11,UPI,High Risk
cust_6298,53,Urban,Middle,Weekly,1588183.4902397061,170878.37261160192,8,3117,1,7,UPI,Low Risk
cust_6299,30,Urban,Middle,Daily,5282201.795143365,537807.7026239621,10,219,10,20,Credit Card,Low Risk
cust_6300,61,Rural,Middle,Weekly,7144278.602745442,723378.8860288676,5,2125,11,4,UPI,Medium Risk
cust_6301,67,Rural,High,Monthly,4243756.189573836,439004.477984069,9,2025,27,14,Wallet Balance,Medium Risk
cust_6302,30,Suburban,Low,Weekly,6301525.30824843,642886.2017539534,3,3891,32,7,Credit Card,High Risk
cust_6303,61,Suburban,High,Monthly,9040317.29257167,909626.8837370909,3,277,41,12,Debit Card,Medium Risk
cust_6304,40,Suburban,Middle,Daily,299792.2622282612,39203.967705673655,8,528,2,5,Wallet Balance,Low Risk
cust_6305,36,Urban,Low,Monthly,4179424.663539101,425739.1288686964,5,480,40,9,Credit Card,Medium Risk
cust_6306,39,Suburban,Low,Daily,16337680.478522662,1645797.167919423,1,3173,48,0,Wallet Balance,Medium Risk
cust_6307,20,Urban,Middle,Monthly,1281603.1489816364,143102.53223199793,9,2841,18,8,Debit Card,Medium Risk
